reactions,[SN10H01](mM),[HBr](mM),Temperature,yield,reactions,DMF,SN1OH01,SN1OH01_dil_x_100,HBr,HBr_dil_x_10,HBr_dil_x_10000,vial_id,reaction_plate_id,diluted_plate_id,craic_folder,is_outlier,craic_folder_undil,pc#SN1OH01,pc#SN1Br01s1,pc#carbocat,yield#SN1Br01,yield#SN1Br01s1,run_name,spectrum_dir
72,11.461450019103,2.3677282753945,26.0,0.0,72,275.2950106,190.19,0,0.0,34.51498944,0.0,18,55,53,2023-07-05_20-23-01__plate0000053__simple_reactions_2023-07-05-run01_dil,0,2023-07-05_19-04-04__plate0000055__simple_reactions_2023-07-05-run01,0.0115295468521069,0.0016794613402639,0.0596602330776068,-0.1524726950215842,0.1465313147520419,simple-reactions/2023-07-05-run01/,C:\
74,22.90000004,23.65667275706,26.0,0.6389675833413326,74,85.51505429,380.0,0,34.48494571,0.0,0.0,20,55,53,2023-07-05_20-23-01__plate0000053__simple_reactions_2023-07-05-run01_dil,0,2023-07-05_19-04-04__plate0000055__simple_reactions_2023-07-05-run01,0.0082676423559247,0.003765611221854,0.0389273795396197,0.4745304123685581,0.1644371709727745,simple-reactions/2023-07-05-run01/,C:\
75,11.4614500195615,28.3875493117845,26.0,0.7271069395419048,75,268.42873280000003,190.19,0,41.38126722,0.0,0.0,21,55,53,2023-07-05_20-23-01__plate0000053__simple_reactions_2023-07-05-run01_dil,0,2023-07-05_19-04-04__plate0000055__simple_reactions_2023-07-05-run01,0.0031277501731256,0.0054147227854764,0.0325143129988971,0.2546778161556793,0.4724291233862254,simple-reactions/2023-07-05-run01/,C:\
76,22.90000004,2.367728275584,26.0,0.1095790593782226,76,85.48501056,380.0,0,0.0,34.51498944,0.0,22,55,53,2023-07-05_20-23-01__plate0000053__simple_reactions_2023-07-05-run01_dil,0,2023-07-05_19-04-04__plate0000055__simple_reactions_2023-07-05-run01,0.0203906395758555,0.0050239918750694,0.0609848101413126,-0.1098092317263164,0.219388291104539,simple-reactions/2023-07-05-run01/,C:\
77,17.18072503001,0.0022900000001200003,26.0,0.0297994050422459,77,181.5230758,285.095,0,0.0,0.0,33.3819242,23,55,53,2023-07-05_20-23-01__plate0000053__simple_reactions_2023-07-05-run01_dil,0,2023-07-05_19-04-04__plate0000055__simple_reactions_2023-07-05-run01,0.0166687496459212,0.0032183532562153,0.0404456810139391,-0.1575240781398511,0.187323483182097,simple-reactions/2023-07-05-run01/,C:\
78,11.46145002002,0.0022900000001200003,26.0,0.0,78,276.4280758,190.19,0,0.0,0.0,33.3819242,24,55,53,2023-07-05_20-23-01__plate0000053__simple_reactions_2023-07-05-run01_dil,0,2023-07-05_19-04-04__plate0000055__simple_reactions_2023-07-05-run01,0.0128743581598472,0.0028930510530231,0.0389674072400507,-0.3756906137817652,0.2524157979984871,simple-reactions/2023-07-05-run01/,C:\
79,22.90000004,9.4640431032,26.0,0.4003950263915065,79,106.2040188,380.0,0,13.7959812,0.0,0.0,25,55,53,2023-07-05_20-23-01__plate0000053__simple_reactions_2023-07-05-run01_dil,0,2023-07-05_19-04-04__plate0000055__simple_reactions_2023-07-05-run01,0.0137309539196187,0.0093045454030784,0.0465289818174397,-0.0059169992340794,0.4063120256255859,simple-reactions/2023-07-05-run01/,C:\
80,22.90000004,44.945617241280004,26.0,0.8427739419481388,80,54.48160752,380.0,0,65.51839248,0.0,0.0,26,55,53,2023-07-05_20-23-01__plate0000053__simple_reactions_2023-07-05-run01_dil,0,2023-07-05_19-04-04__plate0000055__simple_reactions_2023-07-05-run01,0.0036004767356766,0.0071907094759657,0.0184729330461505,0.5287691618867613,0.3140047800613775,simple-reactions/2023-07-05-run01/,C:\
81,5.7421750094557,7.0986048279900995,26.0,0.2925818565605632,81,394.3671796,95.285,0,10.34782045,0.0,0.0,27,55,53,2023-07-05_20-23-01__plate0000053__simple_reactions_2023-07-05-run01_dil,0,2023-07-05_19-04-04__plate0000055__simple_reactions_2023-07-05-run01,0.0040621187844935,0.0033752305510777,0.0351889364583801,-0.2952146744611652,0.5877965310217284,simple-reactions/2023-07-05-run01/,C:\
82,5.7421750098003,28.3875493117845,26.0,0.7342354311113121,82,363.3337328,95.285,0,41.38126722,0.0,0.0,28,55,53,2023-07-05_20-23-01__plate0000053__simple_reactions_2023-07-05-run01_dil,0,2023-07-05_19-04-04__plate0000055__simple_reactions_2023-07-05-run01,0.0015260666659629,0.0028100799305404,0.0272601604263825,0.2448599025451553,0.4893755285661568,simple-reactions/2023-07-05-run01/,C:\
83,22.900000042290003,11.8294813788829,26.0,0.4349942868194168,83,102.755858,380.0,0,17.24414195,0.0,0.0,29,55,53,2023-07-05_20-23-01__plate0000053__simple_reactions_2023-07-05-run01_dil,0,2023-07-05_19-04-04__plate0000055__simple_reactions_2023-07-05-run01,0.0129386308557294,0.0061084081203971,0.0455863375711743,0.1682515746309199,0.2667427121884968,simple-reactions/2023-07-05-run01/,C:\
84,11.4614500188738,66.23456171887649,26.0,0.9036597107921002,84,213.2581608,190.19,0,96.55183925,0.0,0.0,30,55,53,2023-07-05_20-23-01__plate0000053__simple_reactions_2023-07-05-run01_dil,0,2023-07-05_19-04-04__plate0000055__simple_reactions_2023-07-05-run01,0.0011041994095601,0.0042194686990482,0.0297350257511292,0.5355153056688428,0.3681444051232574,simple-reactions/2023-07-05-run01/,C:\
85,22.90000004,30.75298758742,26.0,0.7434074839030888,85,75.17057203,380.0,0,44.82942797,0.0,0.0,31,55,53,2023-07-05_20-23-01__plate0000053__simple_reactions_2023-07-05-run01_dil,0,2023-07-05_19-04-04__plate0000055__simple_reactions_2023-07-05-run01,0.0058759686288829,0.0026202995453025,0.038527414516773,0.6289839231727113,0.1144235607303774,simple-reactions/2023-07-05-run01/,C:\
86,17.180725029666302,18.9257962076814,26.0,0.5803487114361411,86,187.3163758,285.095,0,27.58862421,0.0,0.0,32,55,53,2023-07-05_20-23-01__plate0000053__simple_reactions_2023-07-05-run01_dil,0,2023-07-05_19-04-04__plate0000055__simple_reactions_2023-07-05-run01,0.0072099133971608,0.0027586152733217,0.0401726263867381,0.4197841678235504,0.1605645436125907,simple-reactions/2023-07-05-run01/,C:\
87,11.4614500209369,4.7331665518346,26.0,0.0834712212711885,87,240.813403,190.19,0,0.0,68.99659696,0.0,33,55,53,2023-07-05_20-23-01__plate0000053__simple_reactions_2023-07-05-run01_dil,0,2023-07-05_19-04-04__plate0000055__simple_reactions_2023-07-05-run01,0.0105047487901506,0.0055394667038986,0.0777332548466059,-0.3998416836212639,0.4833129048924524,simple-reactions/2023-07-05-run01/,C:\
88,5.7421750104893,26.0221110336417,26.0,0.7157518582256405,88,366.7818935,95.285,0,37.93310646,0.0,0.0,34,55,53,2023-07-05_20-23-01__plate0000053__simple_reactions_2023-07-05-run01_dil,0,2023-07-05_19-04-04__plate0000055__simple_reactions_2023-07-05-run01,0.0016322025764747,0.0057799892343203,0.0366015330237304,-0.2908334903159649,1.0065853485416054,simple-reactions/2023-07-05-run01/,C:\
89,5.7421750101448,54.407370347228095,26.0,0.8857104972481278,89,325.4039645000001,95.285,0,79.31103549,0.0,0.0,35,55,53,2023-07-05_20-23-01__plate0000053__simple_reactions_2023-07-05-run01_dil,0,2023-07-05_19-04-04__plate0000055__simple_reactions_2023-07-05-run01,0.0006562703266236,0.0061519116410974,0.0229980235434866,-0.1856451528720263,1.0713556501201542,simple-reactions/2023-07-05-run01/,C:\
90,5.7421750102596,40.2147406938885,26.0,0.8378665733288208,90,346.092929,95.285,0,58.62207098,0.0,0.0,36,55,53,2023-07-05_20-23-01__plate0000053__simple_reactions_2023-07-05-run01_dil,0,2023-07-05_19-04-04__plate0000055__simple_reactions_2023-07-05-run01,0.000930998510959,0.0049582694964522,0.0309297713784993,-0.0256162511398122,0.8634828244686329,simple-reactions/2023-07-05-run01/,C:\
92,17.1807250289791,47.3110555129413,26.0,0.8566104934073939,92,145.9384468,285.095,0,68.96655323,0.0,0.0,38,55,53,2023-07-05_20-23-01__plate0000053__simple_reactions_2023-07-05-run01_dil,0,2023-07-05_19-04-04__plate0000055__simple_reactions_2023-07-05-run01,0.0024635356848085,0.0064512771810283,0.0328951210454214,0.4811154447323927,0.3754950486750012,simple-reactions/2023-07-05-run01/,C:\
93,11.4614500211661,11.8294813788829,26.0,0.412220427500634,93,292.565858,190.19,0,17.24414195,0.0,0.0,39,55,53,2023-07-05_20-23-01__plate0000053__simple_reactions_2023-07-05-run01_dil,0,2023-07-05_19-04-04__plate0000055__simple_reactions_2023-07-05-run01,0.0067368061936638,0.0032949559669903,0.0394403617828636,0.1247388295435298,0.2874815979571041,simple-reactions/2023-07-05-run01/,C:\
94,22.90000004,37.849302410920004,26.0,0.8060313336716073,94,64.82608978,380.0,0,55.17391022,0.0,0.0,40,55,53,2023-07-05_20-23-01__plate0000053__simple_reactions_2023-07-05-run01_dil,0,2023-07-05_19-04-04__plate0000055__simple_reactions_2023-07-05-run01,0.0044418824666789,0.0058232596608113,0.0355830957916265,0.5517405192331916,0.2542908144384158,simple-reactions/2023-07-05-run01/,C:\
95,22.90000004,14.1949196522,26.0,0.4759755232708493,95,99.3076973,380.0,0,20.6923027,0.0,0.0,41,55,53,2023-07-05_20-23-01__plate0000053__simple_reactions_2023-07-05-run01_dil,0,2023-07-05_19-04-04__plate0000055__simple_reactions_2023-07-05-run01,0.0120001605380585,0.0078282189718713,0.0450533047868113,0.1341319006421329,0.3418436226287164,simple-reactions/2023-07-05-run01/,C:\
96,11.4614500209369,16.5603579348848,26.0,0.5477470690455969,96,285.66953650000005,190.19,0,24.14046346,0.0,0.0,42,55,53,2023-07-05_20-23-01__plate0000053__simple_reactions_2023-07-05-run01_dil,0,2023-07-05_19-04-04__plate0000055__simple_reactions_2023-07-05-run01,0.0051834743649561,0.0027100380023064,0.0367471238472737,0.3112989758849596,0.2364480931606373,simple-reactions/2023-07-05-run01/,C:\
97,11.461450020249199,59.138246896322705,26.0,0.8945672236174584,97,223.60264300000003,190.19,0,86.20735699,0.0,0.0,43,55,53,2023-07-05_20-23-01__plate0000053__simple_reactions_2023-07-05-run01_dil,0,2023-07-05_19-04-04__plate0000055__simple_reactions_2023-07-05-run01,0.0012084124970046,0.0035079278254897,0.0310736736188935,0.5885040449365618,0.3060631786808966,simple-reactions/2023-07-05-run01/,C:\
98,22.90000004,18.925796208060003,26.0,0.5897265539558602,98,92.41137579,380.0,0,27.58862421,0.0,0.0,44,55,53,2023-07-05_20-23-01__plate0000053__simple_reactions_2023-07-05-run01_dil,0,2023-07-05_19-04-04__plate0000055__simple_reactions_2023-07-05-run01,0.0093952619308217,0.0061442724668381,0.0391497628375902,0.321417713077878,0.2683088408779822,simple-reactions/2023-07-05-run01/,C:\
99,5.7421750096854,42.580178964225205,26.0,0.843789072201481,99,342.6447683,95.285,0,62.07023173,0.0,0.0,45,55,53,2023-07-05_20-23-01__plate0000053__simple_reactions_2023-07-05-run01_dil,0,2023-07-05_19-04-04__plate0000055__simple_reactions_2023-07-05-run01,0.0008969904858444,0.0027885645800983,0.0329239102368349,0.3581604427370731,0.4856286294644079,simple-reactions/2023-07-05-run01/,C:\
101,22.90000004,47.31105551578,26.0,0.8534839865658441,101,51.03344677,380.0,0,68.96655323,0.0,0.0,47,55,53,2023-07-05_20-23-01__plate0000053__simple_reactions_2023-07-05-run01_dil,0,2023-07-05_19-04-04__plate0000055__simple_reactions_2023-07-05-run01,0.0033552167135028,0.0076732578323344,0.0374817357611622,0.51840722591382,0.3350767606520241,simple-reactions/2023-07-05-run01/,C:\
102,5.7421750103745,35.483864138549,26.0,0.8078742728422739,102,352.9892505,95.285,0,51.72574947,0.0,0.0,48,55,53,2023-07-05_20-23-01__plate0000053__simple_reactions_2023-07-05-run01_dil,0,2023-07-05_19-04-04__plate0000055__simple_reactions_2023-07-05-run01,0.0011032195493351,0.006430624344448,0.0268496547220806,-0.31201920529618,1.1198934781384542,simple-reactions/2023-07-05-run01/,C:\
103,22.90000004,63.869123451,26.0,0.8945138357951858,103,26.89632150000001,380.0,0,93.1036785,0.0,0.0,49,55,53,2023-07-05_20-23-01__plate0000053__simple_reactions_2023-07-05-run01_dil,0,2023-07-05_19-04-04__plate0000055__simple_reactions_2023-07-05-run01,0.0024156331645096,0.0059506086684863,0.0408564555830458,0.634661929328275,0.2598519064669109,simple-reactions/2023-07-05-run01/,C:\
105,11.4614500207076,35.483864138549,26.0,0.7962442498244644,105,258.0842505,190.19,0,51.72574947,0.0,0.0,51,55,53,2023-07-05_20-23-01__plate0000053__simple_reactions_2023-07-05-run01_dil,0,2023-07-05_19-04-04__plate0000055__simple_reactions_2023-07-05-run01,0.0023353363470687,0.0027825906567502,0.0299905325915628,0.5534660104461286,0.2427782393783358,simple-reactions/2023-07-05-run01/,C:\
106,11.4614500209369,21.2912344842633,26.0,0.6338660197392939,106,278.773215,190.19,0,31.03678496,0.0,0.0,52,55,53,2023-07-05_20-23-01__plate0000053__simple_reactions_2023-07-05-run01_dil,0,2023-07-05_19-04-04__plate0000055__simple_reactions_2023-07-05-run01,0.0041964263157247,0.0064698239646169,0.0335863278409844,0.0693803784985774,0.5644856412407164,simple-reactions/2023-07-05-run01/,C:\
107,11.4614500204784,49.676493792266996,26.0,0.8752261107399014,107,237.395286,190.19,0,72.41471398,0.0,0.0,53,55,53,2023-07-05_20-23-01__plate0000053__simple_reactions_2023-07-05-run01_dil,0,2023-07-05_19-04-04__plate0000055__simple_reactions_2023-07-05-run01,0.0014300896956153,0.0039952047730243,0.0191338583225197,0.5266485079159966,0.3485776028239048,simple-reactions/2023-07-05-run01/,C:\
111,5.7421750103745,30.7529875892651,26.0,0.6476015469757848,111,359.885572,95.285,0,44.82942797,0.0,0.0,3,56,50,2023-07-05_21-13-01__plate0000050__simple_reactions_2023-07-05-run01_dil,0,2023-07-05_20-02-12__plate0000056__simple_reactions_2023-07-05-run01,0.0020235335906502,0.0011952360524161,0.0228169712991096,0.4394511422499252,0.2081504047258596,simple-reactions/2023-07-05-run01/,C:\
112,17.1807250310408,35.483864138549,26.0,0.7318581335167157,112,163.1792505,285.095,0,51.72574947,0.0,0.0,4,56,50,2023-07-05_21-13-01__plate0000050__simple_reactions_2023-07-05-run01_dil,0,2023-07-05_20-02-12__plate0000056__simple_reactions_2023-07-05-run01,0.0046068716773593,0.0034636792795622,0.0235266986469655,0.5302555077076019,0.2016026258091139,simple-reactions/2023-07-05-run01/,C:\
115,5.7421750095706,56.7728086160981,26.0,0.8371981275448902,115,321.9558038,95.285,0,82.75919624,0.0,0.0,7,56,50,2023-07-05_21-13-01__plate0000050__simple_reactions_2023-07-05-run01_dil,0,2023-07-05_20-02-12__plate0000056__simple_reactions_2023-07-05-run01,0.000934836843523,0.0020240892857155,0.0081733978891387,0.4847029001542406,0.3524952273906496,simple-reactions/2023-07-05-run01/,C:\
116,11.4614500207076,30.7529875892651,26.0,0.6677256384353502,116,264.980572,190.19,0,44.82942797,0.0,0.0,8,56,50,2023-07-05_21-13-01__plate0000050__simple_reactions_2023-07-05-run01_dil,0,2023-07-05_20-02-12__plate0000056__simple_reactions_2023-07-05-run01,0.0038083459882357,0.0122210998887874,0.0258867665503074,-0.3985530494014651,1.0662786878368151,simple-reactions/2023-07-05-run01/,C:\
117,17.1807250282919,66.23456171887649,26.0,0.8939958206435475,117,118.3531608,285.095,0,96.55183925,0.0,0.0,9,56,50,2023-07-05_21-13-01__plate0000050__simple_reactions_2023-07-05-run01_dil,0,2023-07-05_20-02-12__plate0000056__simple_reactions_2023-07-05-run01,0.0018212286573729,0.0054906361713117,0.0155250093045894,0.5744146526619768,0.3195811679815708,simple-reactions/2023-07-05-run01/,C:\
118,5.7421750102596,44.9456172430778,26.0,0.7704932862723882,118,339.1966075,95.285,0,65.51839248,0.0,0.0,10,56,50,2023-07-05_21-13-01__plate0000050__simple_reactions_2023-07-05-run01_dil,0,2023-07-05_20-02-12__plate0000056__simple_reactions_2023-07-05-run01,0.0013178677162535,0.0048692834147286,0.0155199007133302,-0.0774926086243283,0.8479858948967166,simple-reactions/2023-07-05-run01/,C:\
119,17.1807250286355,56.7728086160981,26.0,0.8482457076422334,119,132.14580379999998,285.095,0,82.75919624,0.0,0.0,11,56,50,2023-07-05_21-13-01__plate0000050__simple_reactions_2023-07-05-run01_dil,0,2023-07-05_20-02-12__plate0000056__simple_reactions_2023-07-05-run01,0.0026072487689139,0.0031677243391744,0.0181313371446003,0.6638690684785931,0.1843766391636404,simple-reactions/2023-07-05-run01/,C:\
120,17.18072503001,14.1949196522,26.0,0.4400495737986664,120,194.21269730000003,285.095,0,20.6923027,0.0,0.0,12,56,50,2023-07-05_21-13-01__plate0000050__simple_reactions_2023-07-05-run01_dil,0,2023-07-05_20-02-12__plate0000056__simple_reactions_2023-07-05-run01,0.009620354303002,0.0022346512304115,0.0339104713226974,0.3099822322570149,0.1300673415416515,simple-reactions/2023-07-05-run01/,C:\
121,5.7421750100299995,68.6,26.0,0.8817949107438259,121,304.715,95.285,0,100.0,0.0,0.0,13,56,50,2023-07-05_21-13-01__plate0000050__simple_reactions_2023-07-05-run01_dil,0,2023-07-05_20-02-12__plate0000056__simple_reactions_2023-07-05-run01,0.0006787543095851,0.0031737538764944,0.0183740959452264,0.3290855504490341,0.5527093602947918,simple-reactions/2023-07-05-run01/,C:\
123,17.1807250289791,42.5801789642251,26.0,0.7910823474167002,123,152.8347683,285.095,0,62.07023173,0.0,0.0,15,56,50,2023-07-05_21-13-01__plate0000050__simple_reactions_2023-07-05-run01_dil,0,2023-07-05_20-02-12__plate0000056__simple_reactions_2023-07-05-run01,0.0035893567427334,0.0037393893573834,0.02427284907464,0.5734320823041301,0.2176502651125702,simple-reactions/2023-07-05-run01/,C:\
124,22.90000004,40.21474069228,26.0,0.8103689852760468,124,61.37792902,380.0,0,58.62207098,0.0,0.0,16,56,50,2023-07-05_21-13-01__plate0000050__simple_reactions_2023-07-05-run01_dil,0,2023-07-05_20-02-12__plate0000056__simple_reactions_2023-07-05-run01,0.0043425502447637,0.0051573592389283,0.0124478364970874,0.5851567918297637,0.2252121934462832,simple-reactions/2023-07-05-run01/,C:\
127,22.90000004,0.0,26.0,0.0,127,120.0,380.0,0,0.0,0.0,0.0,19,56,50,2023-07-05_21-13-01__plate0000050__simple_reactions_2023-07-05-run01_dil,0,2023-07-05_20-02-12__plate0000056__simple_reactions_2023-07-05-run01,0.0229252209706304,0.0027553599169199,0.019447572968013,-0.1214227442224243,0.1203213935417938,simple-reactions/2023-07-05-run01/,C:\
128,5.7421750104893,21.2912344842633,26.0,0.5451860316428654,128,373.678215,95.285,0,31.03678496,0.0,0.0,20,56,50,2023-07-05_21-13-01__plate0000050__simple_reactions_2023-07-05-run01_dil,0,2023-07-05_20-02-12__plate0000056__simple_reactions_2023-07-05-run01,0.0026116214035218,0.0011532921736299,0.017168612024078,0.3443401550328407,0.2008458766100247,simple-reactions/2023-07-05-run01/,C:\
129,5.7421750106042,11.8294813788829,26.0,0.4075128063782632,129,387.470858,95.285,0,17.24414195,0.0,0.0,21,56,50,2023-07-05_21-13-01__plate0000050__simple_reactions_2023-07-05-run01_dil,0,2023-07-05_20-02-12__plate0000056__simple_reactions_2023-07-05-run01,0.0034021651573177,0.0048368471430687,0.0226837059068334,-0.4348243105045163,0.8423371168827795,simple-reactions/2023-07-05-run01/,C:\
130,17.180725031384398,4.7331665518346,26.0,0.2152116171078196,130,145.908403,285.095,0,0.0,68.99659696,0.0,22,56,50,2023-07-05_21-13-01__plate0000050__simple_reactions_2023-07-05-run01_dil,0,2023-07-05_20-02-12__plate0000056__simple_reactions_2023-07-05-run01,0.0134832334142954,0.005898979869346,0.048224098837796,-0.1281370983026335,0.3433487154104531,simple-reactions/2023-07-05-run01/,C:\
131,17.18072503001,63.869123451,26.0,0.8806279007844556,131,121.8013215,285.095,0,93.1036785,0.0,0.0,23,56,50,2023-07-05_21-13-01__plate0000050__simple_reactions_2023-07-05-run01_dil,0,2023-07-05_20-02-12__plate0000056__simple_reactions_2023-07-05-run01,0.0020508992128773,0.0054827908007145,0.0205531306346807,0.5615033707580652,0.3191245300263904,simple-reactions/2023-07-05-run01/,C:\
132,17.180725031728,11.8294813788829,26.0,0.4056618596089509,132,197.660858,285.095,0,17.24414195,0.0,0.0,24,56,50,2023-07-05_21-13-01__plate0000050__simple_reactions_2023-07-05-run01_dil,0,2023-07-05_20-02-12__plate0000056__simple_reactions_2023-07-05-run01,0.0102111601659272,0.0041514037803996,0.0357518474632508,0.1640303933737868,0.241631466235164,simple-reactions/2023-07-05-run01/,C:\
133,22.90000004,59.13824689514,26.0,0.8832954970003093,133,33.79264301,380.0,0,86.20735699,0.0,0.0,25,56,50,2023-07-05_21-13-01__plate0000050__simple_reactions_2023-07-05-run01_dil,0,2023-07-05_20-02-12__plate0000056__simple_reactions_2023-07-05-run01,0.002672533123361,0.0055153563018425,0.017872579892451,0.6424502440654279,0.2408452529348814,simple-reactions/2023-07-05-run01/,C:\
134,17.180725031384398,26.0221110336417,26.0,0.6296714292712661,134,176.9718935,285.095,0,37.93310646,0.0,0.0,26,56,50,2023-07-05_21-13-01__plate0000050__simple_reactions_2023-07-05-run01_dil,0,2023-07-05_20-02-12__plate0000056__simple_reactions_2023-07-05-run01,0.0063625133449559,0.0063565224381829,0.0103686332012878,0.2596915578414349,0.3699798714298311,simple-reactions/2023-07-05-run01/,C:\
135,17.1807250286355,2.3677282753945,26.0,0.1891382417886508,135,180.3900106,285.095,0,0.0,34.51498944,0.0,27,56,50,2023-07-05_21-13-01__plate0000050__simple_reactions_2023-07-05-run01_dil,0,2023-07-05_20-02-12__plate0000056__simple_reactions_2023-07-05-run01,0.0139311929040651,0.0053811177657188,0.0391542534084997,-0.1240684335262764,0.3132066753149272,simple-reactions/2023-07-05-run01/,C:\
136,5.7421750104893,16.5603579348848,26.0,0.4748093424330345,136,380.5745365,95.285,0,24.14046346,0.0,0.0,28,56,50,2023-07-05_21-13-01__plate0000050__simple_reactions_2023-07-05-run01_dil,0,2023-07-05_20-02-12__plate0000056__simple_reactions_2023-07-05-run01,0.0030157366696235,0.0007820474058191,-0.0024429775581366,0.3386157564851089,0.1361935859479256,simple-reactions/2023-07-05-run01/,C:\
138,17.18072503001,9.4640431032,26.0,0.37407208857659,138,201.1090188,285.095,0,13.7959812,0.0,0.0,30,56,50,2023-07-05_21-13-01__plate0000050__simple_reactions_2023-07-05-run01_dil,0,2023-07-05_20-02-12__plate0000056__simple_reactions_2023-07-05-run01,0.010753895334774,0.0053966625680874,0.0253444999160335,0.0599606317747974,0.3141114568017926,simple-reactions/2023-07-05-run01/,C:\
139,11.46145002002,0.0,26.0,7.049990881934422e-05,139,309.81,190.19,0,0.0,0.0,0.0,31,56,50,2023-07-05_21-13-01__plate0000050__simple_reactions_2023-07-05-run01_dil,0,2023-07-05_20-02-12__plate0000056__simple_reactions_2023-07-05-run01,0.0114606419888386,6.448389576855362e-05,0.0165623818025634,-0.0055556552160486,0.0056261551248679,simple-reactions/2023-07-05-run01/,C:\
141,22.90000004,33.11842586192,26.0,0.7486574286244569,141,71.72241128,380.0,0,48.27758872,0.0,0.0,33,56,50,2023-07-05_21-13-01__plate0000050__simple_reactions_2023-07-05-run01_dil,0,2023-07-05_20-02-12__plate0000056__simple_reactions_2023-07-05-run01,0.0057557448945536,0.0018598142153639,0.0267666790001953,0.667442834208941,0.081214594415516,simple-reactions/2023-07-05-run01/,C:\
